video,frame,ground_truth,predicted_emotion,confidence,modality,channel,emotion_code,intensity_code,statement_code,repetition_code,actor,prob_angry,prob_disgust,prob_fearful,prob_happy,prob_sad,prob_surprised,prob_neutral
01-01-03-01-02-02-04.mp4,35,happy,surprised,65.28794860839844,audio-video,speech,3,1,2,2,4,0.0013569382,2.7945717e-11,0.6292497,30.16929,0.0004063789,65.28795,3.911749
01-01-03-01-02-02-04.mp4,36,happy,surprised,65.28794860839844,audio-video,speech,3,1,2,2,4,0.0013569382,2.7945717e-11,0.6292497,30.16929,0.0004063789,65.28795,3.911749
01-01-03-01-02-02-04.mp4,37,happy,surprised,65.28794860839844,audio-video,speech,3,1,2,2,4,0.0013569382,2.7945717e-11,0.6292497,30.16929,0.0004063789,65.28795,3.911749
01-01-03-01-02-02-04.mp4,38,happy,surprised,65.28794860839844,audio-video,speech,3,1,2,2,4,0.0013569382,2.7945717e-11,0.6292497,30.16929,0.0004063789,65.28795,3.911749
01-01-03-01-02-02-04.mp4,39,happy,surprised,65.28794860839844,audio-video,speech,3,1,2,2,4,0.0013569382,2.7945717e-11,0.6292497,30.16929,0.0004063789,65.28795,3.911749
01-01-03-01-02-02-04.mp4,40,happy,neutral,81.58406066894531,audio-video,speech,3,1,2,2,4,0.016036695,7.233166e-05,1.9860088,15.892177,0.49065298,0.030991372,81.58406
01-01-03-01-02-02-04.mp4,41,happy,neutral,81.58406066894531,audio-video,speech,3,1,2,2,4,0.016036695,7.233166e-05,1.9860088,15.892177,0.49065298,0.030991372,81.58406
01-01-03-01-02-02-04.mp4,42,happy,neutral,81.58406066894531,audio-video,speech,3,1,2,2,4,0.016036695,7.233166e-05,1.9860088,15.892177,0.49065298,0.030991372,81.58406
01-01-03-01-02-02-04.mp4,43,happy,neutral,81.58406066894531,audio-video,speech,3,1,2,2,4,0.016036695,7.233166e-05,1.9860088,15.892177,0.49065298,0.030991372,81.58406
01-01-03-01-02-02-04.mp4,44,happy,neutral,81.58406066894531,audio-video,speech,3,1,2,2,4,0.016036695,7.233166e-05,1.9860088,15.892177,0.49065298,0.030991372,81.58406
01-01-03-01-02-02-04.mp4,45,happy,neutral,50.360755920410156,audio-video,speech,3,1,2,2,4,0.0005594524,2.5888541e-08,0.0037087677,49.13524,0.0020832398,0.49765632,50.360756
01-01-03-01-02-02-04.mp4,46,happy,neutral,50.360755920410156,audio-video,speech,3,1,2,2,4,0.0005594524,2.5888541e-08,0.0037087677,49.13524,0.0020832398,0.49765632,50.360756
01-01-03-01-02-02-04.mp4,47,happy,neutral,50.360755920410156,audio-video,speech,3,1,2,2,4,0.0005594524,2.5888541e-08,0.0037087677,49.13524,0.0020832398,0.49765632,50.360756
01-01-03-01-02-02-04.mp4,48,happy,neutral,50.360755920410156,audio-video,speech,3,1,2,2,4,0.0005594524,2.5888541e-08,0.0037087677,49.13524,0.0020832398,0.49765632,50.360756
01-01-03-01-02-02-04.mp4,49,happy,neutral,50.360755920410156,audio-video,speech,3,1,2,2,4,0.0005594524,2.5888541e-08,0.0037087677,49.13524,0.0020832398,0.49765632,50.360756
01-01-03-01-02-02-04.mp4,50,happy,neutral,43.999229431152344,audio-video,speech,3,1,2,2,4,1.0104094,3.897498e-05,39.981945,0.01870583,14.988954,0.0007188123,43.99923
01-01-03-01-02-02-04.mp4,51,happy,neutral,43.999229431152344,audio-video,speech,3,1,2,2,4,1.0104094,3.897498e-05,39.981945,0.01870583,14.988954,0.0007188123,43.99923
01-01-03-01-02-02-04.mp4,52,happy,neutral,43.999229431152344,audio-video,speech,3,1,2,2,4,1.0104094,3.897498e-05,39.981945,0.01870583,14.988954,0.0007188123,43.99923
01-01-03-01-02-02-04.mp4,53,happy,neutral,43.999229431152344,audio-video,speech,3,1,2,2,4,1.0104094,3.897498e-05,39.981945,0.01870583,14.988954,0.0007188123,43.99923
01-01-03-01-02-02-04.mp4,54,happy,neutral,43.999229431152344,audio-video,speech,3,1,2,2,4,1.0104094,3.897498e-05,39.981945,0.01870583,14.988954,0.0007188123,43.99923
01-01-03-01-02-02-04.mp4,55,happy,neutral,64.388916015625,audio-video,speech,3,1,2,2,4,4.091833,1.2328637e-06,1.3118325,0.030281095,30.17691,0.00022749894,64.388916
01-01-03-01-02-02-04.mp4,56,happy,neutral,64.388916015625,audio-video,speech,3,1,2,2,4,4.091833,1.2328637e-06,1.3118325,0.030281095,30.17691,0.00022749894,64.388916
01-01-03-01-02-02-04.mp4,57,happy,neutral,64.388916015625,audio-video,speech,3,1,2,2,4,4.091833,1.2328637e-06,1.3118325,0.030281095,30.17691,0.00022749894,64.388916
01-01-03-01-02-02-04.mp4,58,happy,neutral,64.388916015625,audio-video,speech,3,1,2,2,4,4.091833,1.2328637e-06,1.3118325,0.030281095,30.17691,0.00022749894,64.388916
01-01-03-01-02-02-04.mp4,59,happy,neutral,64.388916015625,audio-video,speech,3,1,2,2,4,4.091833,1.2328637e-06,1.3118325,0.030281095,30.17691,0.00022749894,64.388916
01-01-03-01-02-02-04.mp4,60,happy,neutral,55.278892517089844,audio-video,speech,3,1,2,2,4,0.0878533,0.00010562496,22.07844,21.43347,1.1033396,0.017907953,55.278893
01-01-03-01-02-02-04.mp4,61,happy,neutral,55.278892517089844,audio-video,speech,3,1,2,2,4,0.0878533,0.00010562496,22.07844,21.43347,1.1033396,0.017907953,55.278893
01-01-03-01-02-02-04.mp4,62,happy,neutral,55.278892517089844,audio-video,speech,3,1,2,2,4,0.0878533,0.00010562496,22.07844,21.43347,1.1033396,0.017907953,55.278893
01-01-03-01-02-02-04.mp4,63,happy,neutral,55.278892517089844,audio-video,speech,3,1,2,2,4,0.0878533,0.00010562496,22.07844,21.43347,1.1033396,0.017907953,55.278893
01-01-03-01-02-02-04.mp4,64,happy,neutral,55.278892517089844,audio-video,speech,3,1,2,2,4,0.0878533,0.00010562496,22.07844,21.43347,1.1033396,0.017907953,55.278893
01-01-03-01-02-02-04.mp4,65,happy,neutral,80.43824768066406,audio-video,speech,3,1,2,2,4,0.16885294,0.00053164316,3.1137133,12.509297,3.7513075,0.018055074,80.43825
01-01-03-01-02-02-04.mp4,66,happy,neutral,80.43824768066406,audio-video,speech,3,1,2,2,4,0.16885294,0.00053164316,3.1137133,12.509297,3.7513075,0.018055074,80.43825
01-01-03-01-02-02-04.mp4,67,happy,neutral,80.43824768066406,audio-video,speech,3,1,2,2,4,0.16885294,0.00053164316,3.1137133,12.509297,3.7513075,0.018055074,80.43825
01-01-03-01-02-02-04.mp4,68,happy,neutral,80.43824768066406,audio-video,speech,3,1,2,2,4,0.16885294,0.00053164316,3.1137133,12.509297,3.7513075,0.018055074,80.43825
01-01-03-01-02-02-04.mp4,69,happy,neutral,80.43824768066406,audio-video,speech,3,1,2,2,4,0.16885294,0.00053164316,3.1137133,12.509297,3.7513075,0.018055074,80.43825
01-01-03-01-02-02-04.mp4,70,happy,happy,96.04967498779297,audio-video,speech,3,1,2,2,4,0.00038468407,1.958687e-07,0.031729195,96.049675,0.0050001945,0.027532063,3.8856778
01-01-03-01-02-02-04.mp4,71,happy,happy,96.04967498779297,audio-video,speech,3,1,2,2,4,0.00038468407,1.958687e-07,0.031729195,96.049675,0.0050001945,0.027532063,3.8856778
01-01-03-01-02-02-04.mp4,72,happy,happy,96.04967498779297,audio-video,speech,3,1,2,2,4,0.00038468407,1.958687e-07,0.031729195,96.049675,0.0050001945,0.027532063,3.8856778
01-01-03-01-02-02-04.mp4,73,happy,happy,96.04967498779297,audio-video,speech,3,1,2,2,4,0.00038468407,1.958687e-07,0.031729195,96.049675,0.0050001945,0.027532063,3.8856778
01-01-03-01-02-02-04.mp4,74,happy,happy,96.04967498779297,audio-video,speech,3,1,2,2,4,0.00038468407,1.958687e-07,0.031729195,96.049675,0.0050001945,0.027532063,3.8856778
01-01-03-01-02-02-04.mp4,75,happy,happy,91.16199493408203,audio-video,speech,3,1,2,2,4,0.00027566205,1.78073e-06,0.04915257,91.161995,0.00953707,0.07340193,8.705643
01-01-03-01-02-02-04.mp4,76,happy,happy,91.16199493408203,audio-video,speech,3,1,2,2,4,0.00027566205,1.78073e-06,0.04915257,91.161995,0.00953707,0.07340193,8.705643
01-01-03-01-02-02-04.mp4,77,happy,happy,91.16199493408203,audio-video,speech,3,1,2,2,4,0.00027566205,1.78073e-06,0.04915257,91.161995,0.00953707,0.07340193,8.705643
01-01-03-01-02-02-04.mp4,78,happy,happy,91.16199493408203,audio-video,speech,3,1,2,2,4,0.00027566205,1.78073e-06,0.04915257,91.161995,0.00953707,0.07340193,8.705643
01-01-03-01-02-02-04.mp4,79,happy,happy,91.16199493408203,audio-video,speech,3,1,2,2,4,0.00027566205,1.78073e-06,0.04915257,91.161995,0.00953707,0.07340193,8.705643
01-01-03-01-02-02-04.mp4,80,happy,happy,93.93756103515625,audio-video,speech,3,1,2,2,4,0.0013162257,8.1723385e-07,0.27563334,93.93756,0.0031110125,0.49464196,5.287737
01-01-03-01-02-02-04.mp4,81,happy,happy,93.93756103515625,audio-video,speech,3,1,2,2,4,0.0013162257,8.1723385e-07,0.27563334,93.93756,0.0031110125,0.49464196,5.287737
01-01-03-01-02-02-04.mp4,82,happy,happy,93.93756103515625,audio-video,speech,3,1,2,2,4,0.0013162257,8.1723385e-07,0.27563334,93.93756,0.0031110125,0.49464196,5.287737
01-01-03-01-02-02-04.mp4,83,happy,happy,93.93756103515625,audio-video,speech,3,1,2,2,4,0.0013162257,8.1723385e-07,0.27563334,93.93756,0.0031110125,0.49464196,5.287737
01-01-03-01-02-02-04.mp4,84,happy,happy,93.93756103515625,audio-video,speech,3,1,2,2,4,0.0013162257,8.1723385e-07,0.27563334,93.93756,0.0031110125,0.49464196,5.287737
01-01-03-01-02-02-04.mp4,85,happy,happy,91.73075103759766,audio-video,speech,3,1,2,2,4,0.02648223,3.4263183e-05,6.273353,91.73075,0.045063034,0.03056106,1.8937598
01-01-03-01-02-02-04.mp4,86,happy,happy,91.73075103759766,audio-video,speech,3,1,2,2,4,0.02648223,3.4263183e-05,6.273353,91.73075,0.045063034,0.03056106,1.8937598
01-01-03-01-02-02-04.mp4,87,happy,happy,91.73075103759766,audio-video,speech,3,1,2,2,4,0.02648223,3.4263183e-05,6.273353,91.73075,0.045063034,0.03056106,1.8937598
01-01-03-01-02-02-04.mp4,88,happy,happy,91.73075103759766,audio-video,speech,3,1,2,2,4,0.02648223,3.4263183e-05,6.273353,91.73075,0.045063034,0.03056106,1.8937598
01-01-03-01-02-02-04.mp4,89,happy,happy,91.73075103759766,audio-video,speech,3,1,2,2,4,0.02648223,3.4263183e-05,6.273353,91.73075,0.045063034,0.03056106,1.8937598
01-01-03-01-02-02-04.mp4,90,happy,happy,91.81717681884766,audio-video,speech,3,1,2,2,4,6.2251047e-06,1.301588e-08,0.0020365918,91.81718,0.0008215956,0.005162465,8.174792
01-01-03-01-02-02-04.mp4,91,happy,happy,91.81717681884766,audio-video,speech,3,1,2,2,4,6.2251047e-06,1.301588e-08,0.0020365918,91.81718,0.0008215956,0.005162465,8.174792
01-01-03-01-02-02-04.mp4,92,happy,happy,91.81717681884766,audio-video,speech,3,1,2,2,4,6.2251047e-06,1.301588e-08,0.0020365918,91.81718,0.0008215956,0.005162465,8.174792
01-01-03-01-02-02-04.mp4,93,happy,happy,91.81717681884766,audio-video,speech,3,1,2,2,4,6.2251047e-06,1.301588e-08,0.0020365918,91.81718,0.0008215956,0.005162465,8.174792
01-01-03-01-02-02-04.mp4,94,happy,happy,91.81717681884766,audio-video,speech,3,1,2,2,4,6.2251047e-06,1.301588e-08,0.0020365918,91.81718,0.0008215956,0.005162465,8.174792
01-01-03-01-02-02-04.mp4,95,happy,happy,98.19337463378906,audio-video,speech,3,1,2,2,4,4.6524667e-07,3.0745423e-10,0.0004160519,98.193375,4.136222e-05,0.0017063088,1.8044666
01-01-03-01-02-02-04.mp4,96,happy,happy,98.19337463378906,audio-video,speech,3,1,2,2,4,4.6524667e-07,3.0745423e-10,0.0004160519,98.193375,4.136222e-05,0.0017063088,1.8044666
01-01-03-01-02-02-04.mp4,97,happy,happy,98.19337463378906,audio-video,speech,3,1,2,2,4,4.6524667e-07,3.0745423e-10,0.0004160519,98.193375,4.136222e-05,0.0017063088,1.8044666
01-01-03-01-02-02-04.mp4,98,happy,happy,98.19337463378906,audio-video,speech,3,1,2,2,4,4.6524667e-07,3.0745423e-10,0.0004160519,98.193375,4.136222e-05,0.0017063088,1.8044666
01-01-03-01-02-02-04.mp4,99,happy,happy,98.19337463378906,audio-video,speech,3,1,2,2,4,4.6524667e-07,3.0745423e-10,0.0004160519,98.193375,4.136222e-05,0.0017063088,1.8044666
01-01-03-01-02-02-04.mp4,100,happy,happy,98.39236450195312,audio-video,speech,3,1,2,2,4,4.6382937e-07,5.2952015e-10,0.0003369194,98.392365,7.3075134e-05,0.00018556113,1.6070423
01-01-03-01-02-02-04.mp4,101,happy,happy,98.39236450195312,audio-video,speech,3,1,2,2,4,4.6382937e-07,5.2952015e-10,0.0003369194,98.392365,7.3075134e-05,0.00018556113,1.6070423
01-01-03-01-02-02-04.mp4,102,happy,happy,98.39236450195312,audio-video,speech,3,1,2,2,4,4.6382937e-07,5.2952015e-10,0.0003369194,98.392365,7.3075134e-05,0.00018556113,1.6070423
01-01-04-01-01-02-20.mp4,0,sad,fearful,93.79544067382812,audio-video,speech,4,1,1,2,20,0.0042678444,2.5606224e-07,93.79544,4.8095374,0.27485514,1.0803902e-06,1.1158961
01-01-04-01-01-02-20.mp4,1,sad,fearful,93.79544067382812,audio-video,speech,4,1,1,2,20,0.0042678444,2.5606224e-07,93.79544,4.8095374,0.27485514,1.0803902e-06,1.1158961
01-01-04-01-01-02-20.mp4,2,sad,fearful,93.79544067382812,audio-video,speech,4,1,1,2,20,0.0042678444,2.5606224e-07,93.79544,4.8095374,0.27485514,1.0803902e-06,1.1158961
01-01-04-01-01-02-20.mp4,3,sad,fearful,93.79544067382812,audio-video,speech,4,1,1,2,20,0.0042678444,2.5606224e-07,93.79544,4.8095374,0.27485514,1.0803902e-06,1.1158961
01-01-04-01-01-02-20.mp4,4,sad,fearful,93.79544067382812,audio-video,speech,4,1,1,2,20,0.0042678444,2.5606224e-07,93.79544,4.8095374,0.27485514,1.0803902e-06,1.1158961
01-01-04-01-01-02-20.mp4,5,sad,neutral,79.07915496826172,audio-video,speech,4,1,1,2,20,0.017374689,6.0581047e-09,0.6997654,0.009343749,20.194355,8.898305e-06,79.079155
01-01-04-01-01-02-20.mp4,6,sad,neutral,79.07915496826172,audio-video,speech,4,1,1,2,20,0.017374689,6.0581047e-09,0.6997654,0.009343749,20.194355,8.898305e-06,79.079155
01-01-04-01-01-02-20.mp4,7,sad,neutral,79.07915496826172,audio-video,speech,4,1,1,2,20,0.017374689,6.0581047e-09,0.6997654,0.009343749,20.194355,8.898305e-06,79.079155
01-01-04-01-01-02-20.mp4,8,sad,neutral,79.07915496826172,audio-video,speech,4,1,1,2,20,0.017374689,6.0581047e-09,0.6997654,0.009343749,20.194355,8.898305e-06,79.079155
01-01-04-01-01-02-20.mp4,9,sad,neutral,79.07915496826172,audio-video,speech,4,1,1,2,20,0.017374689,6.0581047e-09,0.6997654,0.009343749,20.194355,8.898305e-06,79.079155
01-01-04-01-01-02-20.mp4,10,sad,neutral,68.03081512451172,audio-video,speech,4,1,1,2,20,0.0078084334,1.0439439e-09,1.2964276,0.008794929,30.656157,2.4833696e-07,68.030815
01-01-04-01-01-02-20.mp4,11,sad,neutral,68.03081512451172,audio-video,speech,4,1,1,2,20,0.0078084334,1.0439439e-09,1.2964276,0.008794929,30.656157,2.4833696e-07,68.030815
01-01-04-01-01-02-20.mp4,12,sad,neutral,68.03081512451172,audio-video,speech,4,1,1,2,20,0.0078084334,1.0439439e-09,1.2964276,0.008794929,30.656157,2.4833696e-07,68.030815
01-01-04-01-01-02-20.mp4,13,sad,neutral,68.03081512451172,audio-video,speech,4,1,1,2,20,0.0078084334,1.0439439e-09,1.2964276,0.008794929,30.656157,2.4833696e-07,68.030815
01-01-04-01-01-02-20.mp4,14,sad,neutral,68.03081512451172,audio-video,speech,4,1,1,2,20,0.0078084334,1.0439439e-09,1.2964276,0.008794929,30.656157,2.4833696e-07,68.030815
01-01-04-01-01-02-20.mp4,15,sad,neutral,81.52127075195312,audio-video,speech,4,1,1,2,20,0.035458427,1.1205131e-08,0.9278126,0.0018050002,17.513659,1.7543136e-06,81.52127
01-01-04-01-01-02-20.mp4,16,sad,neutral,81.52127075195312,audio-video,speech,4,1,1,2,20,0.035458427,1.1205131e-08,0.9278126,0.0018050002,17.513659,1.7543136e-06,81.52127
01-01-04-01-01-02-20.mp4,17,sad,neutral,81.52127075195312,audio-video,speech,4,1,1,2,20,0.035458427,1.1205131e-08,0.9278126,0.0018050002,17.513659,1.7543136e-06,81.52127
01-01-04-01-01-02-20.mp4,18,sad,neutral,81.52127075195312,audio-video,speech,4,1,1,2,20,0.035458427,1.1205131e-08,0.9278126,0.0018050002,17.513659,1.7543136e-06,81.52127
01-01-04-01-01-02-20.mp4,19,sad,neutral,81.52127075195312,audio-video,speech,4,1,1,2,20,0.035458427,1.1205131e-08,0.9278126,0.0018050002,17.513659,1.7543136e-06,81.52127
01-01-04-01-01-02-20.mp4,20,sad,sad,59.34612274169922,audio-video,speech,4,1,1,2,20,0.0007851573,1.036679e-10,0.5872185,0.0012940663,59.346123,1.5870614e-09,40.06458
01-01-04-01-01-02-20.mp4,21,sad,sad,59.34612274169922,audio-video,speech,4,1,1,2,20,0.0007851573,1.036679e-10,0.5872185,0.0012940663,59.346123,1.5870614e-09,40.06458
01-01-04-01-01-02-20.mp4,22,sad,sad,59.34612274169922,audio-video,speech,4,1,1,2,20,0.0007851573,1.036679e-10,0.5872185,0.0012940663,59.346123,1.5870614e-09,40.06458
01-01-04-01-01-02-20.mp4,23,sad,sad,59.34612274169922,audio-video,speech,4,1,1,2,20,0.0007851573,1.036679e-10,0.5872185,0.0012940663,59.346123,1.5870614e-09,40.06458
01-01-04-01-01-02-20.mp4,24,sad,sad,59.34612274169922,audio-video,speech,4,1,1,2,20,0.0007851573,1.036679e-10,0.5872185,0.0012940663,59.346123,1.5870614e-09,40.06458
01-01-04-01-01-02-20.mp4,25,sad,neutral,72.72312927246094,audio-video,speech,4,1,1,2,20,0.031099852,6.9464356e-08,2.1499016,0.0020304595,25.093834,9.974484e-07,72.72313
01-01-04-01-01-02-20.mp4,26,sad,neutral,72.72312927246094,audio-video,speech,4,1,1,2,20,0.031099852,6.9464356e-08,2.1499016,0.0020304595,25.093834,9.974484e-07,72.72313
01-01-04-01-01-02-20.mp4,27,sad,neutral,72.72312927246094,audio-video,speech,4,1,1,2,20,0.031099852,6.9464356e-08,2.1499016,0.0020304595,25.093834,9.974484e-07,72.72313
01-01-04-01-01-02-20.mp4,28,sad,neutral,72.72312927246094,audio-video,speech,4,1,1,2,20,0.031099852,6.9464356e-08,2.1499016,0.0020304595,25.093834,9.974484e-07,72.72313
01-01-04-01-01-02-20.mp4,29,sad,neutral,72.72312927246094,audio-video,speech,4,1,1,2,20,0.031099852,6.9464356e-08,2.1499016,0.0020304595,25.093834,9.974484e-07,72.72313
01-01-04-01-01-02-20.mp4,30,sad,neutral,97.7265396118164,audio-video,speech,4,1,1,2,20,0.0032035087,4.6315796e-09,0.1636129,1.922549,0.1840785,2.2774086e-05,97.72654
01-01-04-01-01-02-20.mp4,31,sad,neutral,97.7265396118164,audio-video,speech,4,1,1,2,20,0.0032035087,4.6315796e-09,0.1636129,1.922549,0.1840785,2.2774086e-05,97.72654
01-01-04-01-01-02-20.mp4,32,sad,neutral,97.7265396118164,audio-video,speech,4,1,1,2,20,0.0032035087,4.6315796e-09,0.1636129,1.922549,0.1840785,2.2774086e-05,97.72654
01-01-04-01-01-02-20.mp4,33,sad,neutral,97.7265396118164,audio-video,speech,4,1,1,2,20,0.0032035087,4.6315796e-09,0.1636129,1.922549,0.1840785,2.2774086e-05,97.72654
01-01-04-01-01-02-20.mp4,34,sad,neutral,97.7265396118164,audio-video,speech,4,1,1,2,20,0.0032035087,4.6315796e-09,0.1636129,1.922549,0.1840785,2.2774086e-05,97.72654
01-01-04-01-01-02-20.mp4,35,sad,neutral,60.217071533203125,audio-video,speech,4,1,1,2,20,1.6750565,0.0032082826,1.0520312,7.556424,29.495749,0.00045877206,60.21707
01-01-04-01-01-02-20.mp4,36,sad,neutral,60.217071533203125,audio-video,speech,4,1,1,2,20,1.6750565,0.0032082826,1.0520312,7.556424,29.495749,0.00045877206,60.21707
01-01-04-01-01-02-20.mp4,37,sad,neutral,60.217071533203125,audio-video,speech,4,1,1,2,20,1.6750565,0.0032082826,1.0520312,7.556424,29.495749,0.00045877206,60.21707
01-01-04-01-01-02-20.mp4,38,sad,neutral,60.217071533203125,audio-video,speech,4,1,1,2,20,1.6750565,0.0032082826,1.0520312,7.556424,29.495749,0.00045877206,60.21707
01-01-04-01-01-02-20.mp4,39,sad,neutral,60.217071533203125,audio-video,speech,4,1,1,2,20,1.6750565,0.0032082826,1.0520312,7.556424,29.495749,0.00045877206,60.21707
01-01-04-01-01-02-20.mp4,40,sad,neutral,97.94943237304688,audio-video,speech,4,1,1,2,20,3.9774325e-10,1.5373969e-13,6.164028e-05,2.050108,0.0003924738,6.161497e-06,97.94943
01-01-04-01-01-02-20.mp4,41,sad,neutral,97.94943237304688,audio-video,speech,4,1,1,2,20,3.9774325e-10,1.5373969e-13,6.164028e-05,2.050108,0.0003924738,6.161497e-06,97.94943
01-01-04-01-01-02-20.mp4,42,sad,neutral,97.94943237304688,audio-video,speech,4,1,1,2,20,3.9774325e-10,1.5373969e-13,6.164028e-05,2.050108,0.0003924738,6.161497e-06,97.94943
01-01-04-01-01-02-20.mp4,43,sad,neutral,97.94943237304688,audio-video,speech,4,1,1,2,20,3.9774325e-10,1.5373969e-13,6.164028e-05,2.050108,0.0003924738,6.161497e-06,97.94943
01-01-04-01-01-02-20.mp4,44,sad,neutral,97.94943237304688,audio-video,speech,4,1,1,2,20,3.9774325e-10,1.5373969e-13,6.164028e-05,2.050108,0.0003924738,6.161497e-06,97.94943
01-01-04-01-01-02-20.mp4,45,sad,sad,51.331478118896484,audio-video,speech,4,1,1,2,20,2.9995337,1.2887152e-16,36.924675,0.0033666568,51.33148,9.039226e-06,8.740938
01-01-04-01-01-02-20.mp4,46,sad,sad,51.331478118896484,audio-video,speech,4,1,1,2,20,2.9995337,1.2887152e-16,36.924675,0.0033666568,51.33148,9.039226e-06,8.740938
01-01-04-01-01-02-20.mp4,47,sad,sad,51.331478118896484,audio-video,speech,4,1,1,2,20,2.9995337,1.2887152e-16,36.924675,0.0033666568,51.33148,9.039226e-06,8.740938
01-01-04-01-01-02-20.mp4,48,sad,sad,51.331478118896484,audio-video,speech,4,1,1,2,20,2.9995337,1.2887152e-16,36.924675,0.0033666568,51.33148,9.039226e-06,8.740938
01-01-04-01-01-02-20.mp4,49,sad,sad,51.331478118896484,audio-video,speech,4,1,1,2,20,2.9995337,1.2887152e-16,36.924675,0.0033666568,51.33148,9.039226e-06,8.740938
01-01-04-01-01-02-20.mp4,50,sad,sad,62.60590744018555,audio-video,speech,4,1,1,2,20,0.69994396,2.0310318e-18,36.690918,8.2400385e-07,62.605907,1.2701705e-07,0.0032310828
01-01-04-01-01-02-20.mp4,51,sad,sad,62.60590744018555,audio-video,speech,4,1,1,2,20,0.69994396,2.0310318e-18,36.690918,8.2400385e-07,62.605907,1.2701705e-07,0.0032310828
01-01-04-01-01-02-20.mp4,52,sad,sad,62.60590744018555,audio-video,speech,4,1,1,2,20,0.69994396,2.0310318e-18,36.690918,8.2400385e-07,62.605907,1.2701705e-07,0.0032310828
01-01-04-01-01-02-20.mp4,53,sad,sad,62.60590744018555,audio-video,speech,4,1,1,2,20,0.69994396,2.0310318e-18,36.690918,8.2400385e-07,62.605907,1.2701705e-07,0.0032310828
01-01-04-01-01-02-20.mp4,54,sad,sad,62.60590744018555,audio-video,speech,4,1,1,2,20,0.69994396,2.0310318e-18,36.690918,8.2400385e-07,62.605907,1.2701705e-07,0.0032310828
01-01-04-01-01-02-20.mp4,55,sad,sad,85.79508972167969,audio-video,speech,4,1,1,2,20,0.00010784435,2.2919713e-20,14.191856,2.6751357e-10,85.79509,1.7210446e-10,0.012950655
01-01-04-01-01-02-20.mp4,56,sad,sad,85.79508972167969,audio-video,speech,4,1,1,2,20,0.00010784435,2.2919713e-20,14.191856,2.6751357e-10,85.79509,1.7210446e-10,0.012950655
01-01-04-01-01-02-20.mp4,57,sad,sad,85.79508972167969,audio-video,speech,4,1,1,2,20,0.00010784435,2.2919713e-20,14.191856,2.6751357e-10,85.79509,1.7210446e-10,0.012950655
01-01-04-01-01-02-20.mp4,58,sad,sad,85.79508972167969,audio-video,speech,4,1,1,2,20,0.00010784435,2.2919713e-20,14.191856,2.6751357e-10,85.79509,1.7210446e-10,0.012950655
01-01-04-01-01-02-20.mp4,59,sad,sad,85.79508972167969,audio-video,speech,4,1,1,2,20,0.00010784435,2.2919713e-20,14.191856,2.6751357e-10,85.79509,1.7210446e-10,0.012950655
01-01-04-01-01-02-20.mp4,60,sad,neutral,99.9887466430664,audio-video,speech,4,1,1,2,20,3.8649713e-12,1.9580244e-17,0.007920441,2.4082785e-05,0.0033062776,6.495587e-08,99.98875
01-01-04-01-01-02-20.mp4,61,sad,neutral,99.9887466430664,audio-video,speech,4,1,1,2,20,3.8649713e-12,1.9580244e-17,0.007920441,2.4082785e-05,0.0033062776,6.495587e-08,99.98875
01-01-04-01-01-02-20.mp4,62,sad,neutral,99.9887466430664,audio-video,speech,4,1,1,2,20,3.8649713e-12,1.9580244e-17,0.007920441,2.4082785e-05,0.0033062776,6.495587e-08,99.98875
01-01-04-01-01-02-20.mp4,63,sad,neutral,99.9887466430664,audio-video,speech,4,1,1,2,20,3.8649713e-12,1.9580244e-17,0.007920441,2.4082785e-05,0.0033062776,6.495587e-08,99.98875
01-01-04-01-01-02-20.mp4,64,sad,neutral,99.9887466430664,audio-video,speech,4,1,1,2,20,3.8649713e-12,1.9580244e-17,0.007920441,2.4082785e-05,0.0033062776,6.495587e-08,99.98875
01-01-04-01-01-02-20.mp4,65,sad,sad,99.58904266357422,audio-video,speech,4,1,1,2,20,0.0020384023,3.7430995e-20,0.40890414,8.9467045e-07,99.58904,1.32435885e-11,1.943662e-05
01-01-04-01-01-02-20.mp4,66,sad,sad,99.58904266357422,audio-video,speech,4,1,1,2,20,0.0020384023,3.7430995e-20,0.40890414,8.9467045e-07,99.58904,1.32435885e-11,1.943662e-05
01-01-04-01-01-02-20.mp4,67,sad,sad,99.58904266357422,audio-video,speech,4,1,1,2,20,0.0020384023,3.7430995e-20,0.40890414,8.9467045e-07,99.58904,1.32435885e-11,1.943662e-05
01-01-04-01-01-02-20.mp4,68,sad,sad,99.58904266357422,audio-video,speech,4,1,1,2,20,0.0020384023,3.7430995e-20,0.40890414,8.9467045e-07,99.58904,1.32435885e-11,1.943662e-05
01-01-04-01-01-02-20.mp4,69,sad,sad,99.58904266357422,audio-video,speech,4,1,1,2,20,0.0020384023,3.7430995e-20,0.40890414,8.9467045e-07,99.58904,1.32435885e-11,1.943662e-05
01-01-04-01-01-02-20.mp4,70,sad,sad,79.65998840332031,audio-video,speech,4,1,1,2,20,1.6225948e-06,4.999209e-11,4.162428,0.018688068,79.65999,0.00011087339,16.158783
01-01-04-01-01-02-20.mp4,71,sad,sad,79.65998840332031,audio-video,speech,4,1,1,2,20,1.6225948e-06,4.999209e-11,4.162428,0.018688068,79.65999,0.00011087339,16.158783
